Timestamp,Condition,Pipeline,Latency_ms,Peak_RAM_KB,EAR,MAR,PERCLOS,DL_Prob,System_Alert,Ground_Truth_Fatigue
22:27:50,Baseline,Heuristic,0.1,1.01,0.271,0.002,0.0,,False,False
22:27:50,Baseline,DL_quant,0.73,351.81,,,,0.0,False,False
22:27:50,Baseline,Heuristic,0.11,1.01,0.272,0.002,0.0,,False,False
22:27:50,Baseline,DL_quant,0.87,351.81,,,,0.0,False,False
22:27:50,Baseline,Heuristic,0.1,1.01,0.272,0.002,0.0,,False,False
22:27:50,Baseline,DL_quant,0.83,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.273,0.003,0.0,,False,False
22:27:51,Baseline,DL_quant,0.87,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.274,0.003,0.0,,False,False
22:27:51,Baseline,DL_quant,0.82,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.274,0.003,0.0,,False,False
22:27:51,Baseline,DL_quant,0.76,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.15,1.01,0.274,0.003,0.0,,False,False
22:27:51,Baseline,DL_quant,1.09,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.275,0.003,0.0,,False,False
22:27:51,Baseline,DL_quant,0.75,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.275,0.003,0.0,,False,False
22:27:51,Baseline,DL_quant,0.76,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.276,0.003,0.0,,False,False
22:27:51,Baseline,DL_quant,0.82,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.276,0.003,0.0,,False,False
22:27:51,Baseline,DL_quant,0.8,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.277,0.003,0.0,,False,False
22:27:51,Baseline,DL_quant,0.8,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.11,1.01,0.277,0.003,0.0,,False,False
22:27:51,Baseline,DL_quant,0.81,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.11,1.01,0.277,0.003,0.0,,False,False
22:27:51,Baseline,DL_quant,0.81,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.278,0.003,0.0,,False,False
22:27:51,Baseline,DL_quant,0.77,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.11,1.01,0.278,0.003,0.0,,False,False
22:27:51,Baseline,DL_quant,0.82,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.11,1.01,0.278,0.003,0.0,,False,False
22:27:51,Baseline,DL_quant,0.8,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.278,0.003,0.0,,False,False
22:27:51,Baseline,DL_quant,0.81,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.279,0.003,0.0,,False,False
22:27:51,Baseline,DL_quant,0.77,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.279,0.004,0.0,,False,False
22:27:51,Baseline,DL_quant,0.89,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.279,0.005,0.0,,False,False
22:27:51,Baseline,DL_quant,0.74,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.28,0.006,0.0,,False,False
22:27:51,Baseline,DL_quant,0.79,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.28,0.008,0.0,,False,False
22:27:51,Baseline,DL_quant,0.94,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.28,0.01,0.0,,False,False
22:27:51,Baseline,DL_quant,0.77,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.14,1.01,0.281,0.012,0.0,,False,False
22:27:51,Baseline,DL_quant,0.83,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.09,1.01,0.281,0.015,0.0,,False,False
22:27:51,Baseline,DL_quant,0.74,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.281,0.017,0.0,,False,False
22:27:51,Baseline,DL_quant,0.76,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.12,1.01,0.281,0.02,0.0,,False,False
22:27:51,Baseline,DL_quant,0.81,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.282,0.023,0.0,,False,False
22:27:51,Baseline,DL_quant,0.84,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.282,0.027,0.0,,False,False
22:27:51,Baseline,DL_quant,0.83,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.282,0.03,0.0,,False,False
22:27:51,Baseline,DL_quant,0.77,351.81,,,,0.0,False,False
22:27:51,Baseline,Heuristic,0.1,1.01,0.282,0.034,0.0,,False,False
22:27:51,Baseline,DL_quant,0.77,351.81,,,,0.0,False,False
22:27:52,Baseline,Heuristic,0.11,1.01,0.282,0.037,0.0,,False,False
22:27:52,Baseline,DL_quant,0.87,351.81,,,,0.0,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.283,0.041,0.0,,False,False
22:27:52,Baseline,DL_quant,0.78,351.81,,,,0.0,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.283,0.044,0.0,,False,False
22:27:52,Baseline,DL_quant,0.79,351.81,,,,0.0,False,False
22:27:52,Baseline,Heuristic,0.11,1.01,0.283,0.048,0.0,,False,False
22:27:52,Baseline,DL_quant,0.8,351.81,,,,0.0,False,False
22:27:52,Baseline,Heuristic,0.11,1.01,0.283,0.052,0.0,,False,False
22:27:52,Baseline,DL_quant,0.8,351.81,,,,0.0,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.283,0.055,0.0,,False,False
22:27:52,Baseline,DL_quant,0.85,351.81,,,,0.0,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.283,0.059,0.0,,False,False
22:27:52,Baseline,DL_quant,0.74,351.81,,,,0.0,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.283,0.063,0.0,,False,False
22:27:52,Baseline,DL_quant,0.76,351.81,,,,0.0,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.283,0.067,0.0,,False,False
22:27:52,Baseline,DL_quant,0.79,351.81,,,,0.0,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.283,0.071,0.0,,False,False
22:27:52,Baseline,DL_quant,0.79,351.81,,,,0.0,False,False
22:27:52,Baseline,Heuristic,0.12,1.01,0.283,0.074,0.0,,False,False
22:27:52,Baseline,DL_quant,0.78,351.81,,,,0.543,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.282,0.078,0.0,,False,False
22:27:52,Baseline,DL_quant,0.77,351.81,,,,0.262,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.282,0.082,0.0,,False,False
22:27:52,Baseline,DL_quant,0.74,351.81,,,,0.004,False,False
22:27:52,Baseline,Heuristic,0.11,1.01,0.281,0.086,0.0,,False,False
22:27:52,Baseline,DL_quant,0.82,351.81,,,,0.008,False,False
22:27:52,Baseline,Heuristic,0.11,1.27,0.28,0.09,0.0,,False,False
22:27:52,Baseline,DL_quant,0.79,351.81,,,,0.008,False,False
22:27:52,Baseline,Heuristic,0.12,1.01,0.279,0.094,0.0,,False,False
22:27:52,Baseline,DL_quant,1.01,351.81,,,,0.004,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.278,0.098,0.0,,False,False
22:27:52,Baseline,DL_quant,0.77,351.81,,,,0.004,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.277,0.102,0.0,,False,False
22:27:52,Baseline,DL_quant,0.8,351.81,,,,0.004,False,False
22:27:52,Baseline,Heuristic,0.11,1.01,0.276,0.106,0.0,,False,False
22:27:52,Baseline,DL_quant,0.91,351.81,,,,0.004,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.275,0.11,0.0,,False,False
22:27:52,Baseline,DL_quant,0.75,351.81,,,,0.0,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.274,0.114,0.0,,False,False
22:27:52,Baseline,DL_quant,0.8,351.81,,,,0.0,False,False
22:27:52,Baseline,Heuristic,0.09,1.01,0.273,0.119,0.0,,False,False
22:27:52,Baseline,DL_quant,0.74,351.81,,,,0.0,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.271,0.123,0.0,,False,False
22:27:52,Baseline,DL_quant,0.73,351.81,,,,0.0,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.27,0.127,0.0,,False,False
22:27:52,Baseline,DL_quant,0.82,351.81,,,,0.0,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.269,0.131,0.0,,False,False
22:27:52,Baseline,DL_quant,0.75,351.81,,,,0.0,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.268,0.135,0.0,,False,False
22:27:52,Baseline,DL_quant,0.87,351.81,,,,0.0,False,False
22:27:52,Baseline,Heuristic,0.11,1.01,0.266,0.139,0.0,,False,False
22:27:52,Baseline,DL_quant,0.75,351.81,,,,0.0,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.265,0.143,0.0,,False,False
22:27:52,Baseline,DL_quant,0.73,351.81,,,,0.094,False,False
22:27:52,Baseline,Heuristic,0.16,1.01,0.264,0.147,0.0,,False,False
22:27:52,Baseline,DL_quant,0.83,351.81,,,,0.051,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.262,0.15,0.0,,False,False
22:27:52,Baseline,DL_quant,0.74,351.81,,,,0.109,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.261,0.154,0.0,,False,False
22:27:52,Baseline,DL_quant,0.75,351.81,,,,0.148,False,False
22:27:52,Baseline,Heuristic,0.1,1.01,0.26,0.157,0.0,,False,False
22:27:52,Baseline,DL_quant,0.76,351.81,,,,0.543,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.259,0.161,0.0,,False,False
22:27:53,Baseline,DL_quant,0.74,351.81,,,,0.457,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.257,0.164,0.0,,False,False
22:27:53,Baseline,DL_quant,0.73,351.81,,,,0.457,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.256,0.167,0.0,,False,False
22:27:53,Baseline,DL_quant,0.75,351.81,,,,0.008,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.255,0.17,0.0,,False,False
22:27:53,Baseline,DL_quant,0.76,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.254,0.172,0.0,,False,False
22:27:53,Baseline,DL_quant,0.72,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.253,0.175,0.0,,False,False
22:27:53,Baseline,DL_quant,0.74,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.252,0.177,0.0,,False,False
22:27:53,Baseline,DL_quant,0.81,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.251,0.179,0.0,,False,False
22:27:53,Baseline,DL_quant,0.76,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.09,1.01,0.25,0.18,0.0,,False,False
22:27:53,Baseline,DL_quant,0.76,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.09,1.01,0.249,0.182,0.0,,False,False
22:27:53,Baseline,DL_quant,0.75,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.249,0.183,0.0,,False,False
22:27:53,Baseline,DL_quant,0.87,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.248,0.184,0.0,,False,False
22:27:53,Baseline,DL_quant,0.75,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.11,1.01,0.247,0.185,0.0,,False,False
22:27:53,Baseline,DL_quant,0.76,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.246,0.185,0.0,,False,False
22:27:53,Baseline,DL_quant,0.8,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.18,1.01,0.246,0.186,0.0,,False,False
22:27:53,Baseline,DL_quant,0.75,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.245,0.186,0.0,,False,False
22:27:53,Baseline,DL_quant,0.76,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.245,0.186,0.0,,False,False
22:27:53,Baseline,DL_quant,0.75,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.244,0.186,0.0,,False,False
22:27:53,Baseline,DL_quant,0.77,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.244,0.186,0.0,,False,False
22:27:53,Baseline,DL_quant,0.75,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.244,0.185,0.0,,False,False
22:27:53,Baseline,DL_quant,0.73,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.243,0.184,0.0,,False,False
22:27:53,Baseline,DL_quant,0.82,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.09,1.01,0.243,0.184,0.0,,False,False
22:27:53,Baseline,DL_quant,0.73,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.243,0.183,0.0,,False,False
22:27:53,Baseline,DL_quant,0.75,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.09,1.01,0.242,0.182,0.0,,False,False
22:27:53,Baseline,DL_quant,0.74,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.242,0.181,0.0,,False,False
22:27:53,Baseline,DL_quant,0.76,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.1,1.01,0.242,0.18,0.0,,False,False
22:27:53,Baseline,DL_quant,0.83,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.09,1.01,0.241,0.178,0.0,,False,False
22:27:53,Baseline,DL_quant,0.73,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.09,1.01,0.241,0.177,0.0,,False,False
22:27:53,Baseline,DL_quant,0.73,351.81,,,,0.0,False,False
22:27:53,Baseline,Heuristic,0.09,1.01,0.24,0.176,0.0,,False,False
22:27:53,Baseline,DL_quant,0.77,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.09,1.01,0.239,0.174,0.0,,False,False
22:27:54,Baseline,DL_quant,0.75,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.09,1.01,0.239,0.173,0.0,,False,False
22:27:54,Baseline,DL_quant,0.72,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.1,1.01,0.238,0.172,0.0,,False,False
22:27:54,Baseline,DL_quant,0.75,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.09,1.01,0.237,0.17,0.0,,False,False
22:27:54,Baseline,DL_quant,1.05,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.11,1.01,0.236,0.169,0.0,,False,False
22:27:54,Baseline,DL_quant,0.94,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.1,1.01,0.236,0.168,0.0,,False,False
22:27:54,Baseline,DL_quant,0.73,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.1,1.01,0.235,0.167,0.0,,False,False
22:27:54,Baseline,DL_quant,0.72,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.1,1.01,0.234,0.166,0.0,,False,False
22:27:54,Baseline,DL_quant,0.77,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.11,1.01,0.233,0.165,0.0,,False,False
22:27:54,Baseline,DL_quant,0.77,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.1,1.01,0.233,0.165,0.0,,False,False
22:27:54,Baseline,DL_quant,0.73,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.1,1.01,0.232,0.164,0.0,,False,False
22:27:54,Baseline,DL_quant,0.74,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.1,1.01,0.231,0.163,0.0,,False,False
22:27:54,Baseline,DL_quant,0.75,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.09,1.01,0.23,0.162,0.0,,False,False
22:27:54,Baseline,DL_quant,0.72,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.13,1.01,0.23,0.162,0.0,,False,False
22:27:54,Baseline,DL_quant,0.95,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.1,1.01,0.229,0.161,0.0,,False,False
22:27:54,Baseline,DL_quant,0.74,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.1,1.01,0.228,0.161,0.0,,False,False
22:27:54,Baseline,DL_quant,0.73,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.09,1.01,0.227,0.161,0.0,,False,False
22:27:54,Baseline,DL_quant,0.76,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.1,1.27,0.226,0.161,0.0,,False,False
22:27:54,Baseline,DL_quant,0.79,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.1,1.01,0.225,0.161,0.0,,False,False
22:27:54,Baseline,DL_quant,0.82,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.1,1.01,0.224,0.161,0.0,,False,False
22:27:54,Baseline,DL_quant,0.77,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.1,1.01,0.223,0.162,0.0,,False,False
22:27:54,Baseline,DL_quant,0.77,351.81,,,,0.0,False,False
22:27:54,Baseline,Heuristic,0.1,1.01,0.222,0.162,0.0,,False,False
22:27:54,Baseline,DL_quant,0.79,351.81,,,,0.148,False,False
22:27:54,Baseline,Heuristic,0.14,1.01,0.221,0.163,0.0,,False,False
22:27:54,Baseline,DL_quant,0.83,351.81,,,,0.199,False,False
22:27:54,Baseline,Heuristic,0.1,1.01,0.219,0.164,0.0,,False,False
22:27:54,Baseline,DL_quant,0.86,351.81,,,,0.227,False,False
22:27:55,Baseline,Heuristic,0.1,1.01,0.218,0.165,0.0,,False,False
22:27:55,Baseline,DL_quant,0.8,351.81,,,,0.031,False,False
22:27:55,Baseline,Heuristic,0.1,1.01,0.217,0.166,0.0,,False,False
22:27:55,Baseline,DL_quant,0.74,351.81,,,,0.051,False,False
22:27:55,Baseline,Heuristic,0.12,1.01,0.216,0.167,0.0,,False,False
22:27:55,Baseline,DL_quant,0.79,351.81,,,,0.035,False,False
22:27:55,Baseline,Heuristic,0.17,1.01,0.214,0.168,0.0,,False,False
22:27:55,Baseline,DL_quant,1.4,351.81,,,,0.004,False,False
22:27:55,Baseline,Heuristic,0.1,1.01,0.213,0.169,0.0,,False,False
22:27:55,Baseline,DL_quant,0.83,351.81,,,,0.059,False,False
22:27:55,Baseline,Heuristic,0.1,1.01,0.212,0.171,0.0,,False,False
22:27:55,Baseline,DL_quant,0.74,351.81,,,,0.016,False,False
22:27:55,Baseline,Heuristic,0.14,1.01,0.211,0.172,0.0,,False,False
22:27:55,Baseline,DL_quant,0.86,351.81,,,,0.051,False,False
22:27:55,Baseline,Heuristic,0.1,1.01,0.21,0.174,0.0,,False,False
22:27:55,Baseline,DL_quant,0.78,351.81,,,,0.043,False,False
22:27:55,Baseline,Heuristic,0.14,1.01,0.209,0.175,0.0,,False,False
22:27:55,Baseline,DL_quant,0.87,351.81,,,,0.043,False,False
22:27:55,Baseline,Heuristic,0.1,1.01,0.208,0.177,0.0,,False,False
22:27:55,Baseline,DL_quant,0.78,351.81,,,,0.031,False,False
