Timestamp,Condition,Pipeline,Latency_ms,Peak_RAM_KB,EAR,MAR,PERCLOS,DL_Prob,System_Alert,Ground_Truth_Fatigue
19:39:47,Baseline,Heuristic,0.34,10.73,0.227,0.002,0.0,,False,False
19:39:47,Baseline,DL_quant,3.71,434.95,,,,0.137,False,False
19:39:47,Baseline,DL_float,405.89,408.96,,,,0.051,False,False
19:39:48,Baseline,Heuristic,0.14,1.01,0.25,0.005,0.0,,False,False
19:39:48,Baseline,DL_quant,2.63,421.2,,,,0.0,False,False
19:39:48,Baseline,DL_float,321.7,421.2,,,,0.0,False,False
19:39:48,Baseline,Heuristic,0.11,1.01,0.258,0.006,0.0,,False,False
19:39:48,Baseline,DL_quant,4.61,425.58,,,,0.0,False,False
19:39:48,Baseline,DL_float,291.83,425.58,,,,0.008,False,False
19:39:48,Baseline,Heuristic,0.1,1.01,0.258,0.006,0.0,,False,False
19:39:48,Baseline,DL_quant,2.5,441.97,,,,0.613,False,False
19:39:48,Baseline,DL_float,289.12,441.97,,,,0.729,False,False
19:39:49,Baseline,Heuristic,0.1,1.01,0.259,0.006,0.0,,False,False
19:39:49,Baseline,DL_quant,2.95,438.29,,,,0.961,True,False
19:39:49,Baseline,DL_float,269.13,438.29,,,,0.978,True,False
19:39:49,Baseline,Heuristic,0.1,1.01,0.259,0.006,0.0,,False,False
19:39:49,Baseline,DL_quant,2.36,435.42,,,,0.0,False,False
19:39:49,Baseline,DL_float,255.87,435.42,,,,0.929,True,False
19:39:49,Baseline,Heuristic,0.11,1.01,0.259,0.007,0.0,,False,False
19:39:49,Baseline,DL_quant,3.28,429.23,,,,0.387,False,False
19:39:49,Baseline,DL_float,255.53,429.23,,,,1.0,True,False
19:39:50,Baseline,Heuristic,0.15,1.01,0.259,0.007,0.0,,False,False
19:39:50,Baseline,DL_quant,2.58,431.46,,,,0.137,False,False
19:39:50,Baseline,DL_float,278.71,431.46,,,,0.072,False,False
19:39:50,Baseline,Heuristic,0.13,1.01,0.258,0.007,0.0,,False,False
19:39:50,Baseline,DL_quant,3.0,429.42,,,,0.004,False,False
19:39:50,Baseline,DL_float,283.59,429.42,,,,0.139,False,False
19:39:50,Baseline,Heuristic,0.12,1.01,0.258,0.007,0.0,,False,False
19:39:50,Baseline,DL_quant,2.46,434.06,,,,0.684,False,False
19:39:50,Baseline,DL_float,268.31,434.06,,,,1.0,True,False
19:39:51,Baseline,Heuristic,0.11,1.01,0.257,0.006,0.0,,False,False
19:39:51,Baseline,DL_quant,2.62,431.46,,,,0.023,False,False
19:39:51,Baseline,DL_float,296.19,431.46,,,,0.001,False,False
19:39:51,Baseline,Heuristic,0.1,1.01,0.256,0.006,0.0,,False,False
19:39:51,Baseline,DL_quant,2.82,435.54,,,,0.883,True,False
19:39:51,Baseline,DL_float,236.03,435.54,,,,0.967,True,False
19:39:51,Baseline,Heuristic,0.1,1.01,0.255,0.006,0.0,,False,False
19:39:51,Baseline,DL_quant,2.38,432.92,,,,0.996,True,False
19:39:51,Baseline,DL_float,228.95,432.92,,,,0.933,True,False
19:39:51,Baseline,Heuristic,0.1,1.01,0.255,0.006,0.0,,False,False
19:39:51,Baseline,DL_quant,2.71,435.54,,,,0.996,True,False
19:39:51,Baseline,DL_float,220.33,435.54,,,,0.007,False,False
19:39:52,Baseline,Heuristic,0.1,1.01,0.255,0.006,0.0,,False,False
19:39:52,Baseline,DL_quant,2.38,429.23,,,,0.578,False,False
19:39:52,Baseline,DL_float,214.49,429.23,,,,0.0,False,False
19:39:52,Baseline,Heuristic,0.1,1.01,0.255,0.005,0.0,,False,False
19:39:52,Baseline,DL_quant,2.32,424.25,,,,0.996,True,False
19:39:52,Baseline,DL_float,218.58,424.25,,,,0.022,False,False
19:39:52,Baseline,Heuristic,0.11,1.01,0.255,0.006,0.0,,False,False
19:39:52,Baseline,DL_quant,2.5,419.24,,,,0.996,True,False
19:39:52,Baseline,DL_float,199.37,419.24,,,,0.0,False,False
19:39:52,Baseline,Heuristic,0.1,1.01,0.256,0.006,0.0,,False,False
19:39:52,Baseline,DL_quant,2.5,410.81,,,,0.996,True,False
19:39:52,Baseline,DL_float,203.3,410.81,,,,0.001,False,False
19:39:53,Baseline,Heuristic,0.1,1.01,0.256,0.006,0.0,,False,False
19:39:53,Baseline,DL_quant,2.2,403.19,,,,0.012,False,False
19:39:53,Baseline,DL_float,199.19,403.19,,,,0.994,True,False
19:39:53,Baseline,Heuristic,0.09,1.01,0.257,0.006,0.0,,False,False
19:39:53,Baseline,DL_quant,2.22,391.38,,,,0.996,True,False
19:39:53,Baseline,DL_float,210.51,391.38,,,,1.0,True,False
19:39:53,Baseline,Heuristic,0.1,1.01,0.258,0.006,0.0,,False,False
19:39:53,Baseline,DL_quant,2.29,386.34,,,,0.0,False,False
19:39:53,Baseline,DL_float,203.09,386.34,,,,0.0,False,False
19:39:53,Baseline,Heuristic,0.09,1.01,0.26,0.006,0.0,,False,False
19:39:53,Baseline,DL_quant,2.25,382.13,,,,0.898,True,False
19:39:53,Baseline,DL_float,200.23,382.13,,,,0.0,False,False
19:39:53,Baseline,Heuristic,0.1,1.01,0.261,0.006,0.0,,False,False
19:39:53,Baseline,DL_quant,2.27,386.41,,,,0.996,True,False
19:39:53,Baseline,DL_float,199.92,386.41,,,,0.0,False,False
19:39:54,Baseline,Heuristic,0.1,1.01,0.262,0.007,0.0,,False,False
19:39:54,Baseline,DL_quant,2.43,394.46,,,,0.98,True,False
19:39:54,Baseline,DL_float,201.6,394.46,,,,0.0,False,False
19:39:54,Baseline,Heuristic,0.18,1.01,0.264,0.007,0.0,,False,False
19:39:54,Baseline,DL_quant,2.38,397.07,,,,0.422,False,False
19:39:54,Baseline,DL_float,208.64,397.07,,,,0.0,False,False
19:39:54,Baseline,Heuristic,0.1,1.01,0.266,0.007,0.0,,False,False
19:39:54,Baseline,DL_quant,2.63,399.78,,,,0.996,True,False
19:39:54,Baseline,DL_float,208.75,399.78,,,,0.0,False,False
19:39:54,Baseline,Heuristic,0.1,1.01,0.267,0.007,0.0,,False,False
19:39:54,Baseline,DL_quant,2.42,401.64,,,,0.996,True,False
19:39:54,Baseline,DL_float,198.74,401.64,,,,0.0,False,False
19:39:55,Baseline,Heuristic,0.1,1.01,0.269,0.007,0.0,,False,False
